128        0.0000000		Acquisition Running
211        2.7575993		Threshold for Channel   1 is now  41dB {Fixed}
211       15.7867710		Threshold for Channel   1 is now  50dB {Fixed}
211       16.7522970		Threshold for Channel   2 is now  50dB {Fixed}
211       16.7533183		Threshold for Channel   3 is now  50dB {Fixed}
211       16.7542332		Threshold for Channel   4 is now  50dB {Fixed}
211       16.7552573		Threshold for Channel   5 is now  50dB {Fixed}
211       16.7561743		Threshold for Channel   6 is now  50dB {Fixed}
211       16.7571933		Threshold for Channel   7 is now  50dB {Fixed}
211       16.7581063		Threshold for Channel   8 is now  50dB {Fixed}
211       16.7591025		Threshold for Channel   9 is now  50dB {Fixed}
211       16.7599942		Threshold for Channel  10 is now  50dB {Fixed}
 ID     SSSSSSSS.mmmuuun  CH AMP
*        243.9922670   3  55
*        243.9921845   1  72
*        243.9925837   4  62
  1      243.9926483   6  67
  1      243.9926532  10  69
  1      244.0007068   7  50
  1      244.0060620   2  51
  1      244.0067430   8  50
  1      244.0071038   6  50
  1      244.0084017   4  50
  1      244.0089165   6  51
  1      244.0099013   4  50
  1      244.0099865   1  52
  1      244.0101105   9  51
  1      244.0114923  10  51
* Gp# 1[4,9,1] x =    247.2, y =     2088, q = 1 dT[   205,   322] Src Amplitude = 50.0
*        244.0099013   4  50
*        244.0101105   9  51
*        244.0099865   1  52
  1      247.1594070   7  59
  1      247.1595353   2  63
  1      247.1595373   8  64
  1      247.1595503   1  72
  1      247.1596368   3  53
  1      247.1599445   4  61
  1      247.1599477   5  66
  1      247.1599975   9  67
* Gp# 1[7,8,3,1,4] x =     1661, y =    10.44, q = 0.9618 dT[   112,   153,   198,   728] Src Amplitude = 59.0
*        247.1594070   7  59
*        247.1595373   8  64
*        247.1596368   3  53
*        247.1595503   1  72
*        247.1599445   4  61
  1      247.1600088   6  65
  1      247.1600137  10  67
  1      247.1667958   7  51
  1      247.1701303   2  51
  1      247.1715948   5  58
  1      247.1720465   2  52
  1      247.1722913   4  54
  1      247.1747665   2  50
* Gp# 1[2,5,4] x =     1661, y =     1034, q = 0.8196 dT[    65,   324] Src Amplitude = 52.0
*        247.1720465   2  52
*        247.1715948   5  58
*        247.1722913   4  54
  1      247.1756908   4  52
  1      247.1765875   2  50
  1      247.1766248   6  53
  1      247.1769508   5  53
  1      247.1771898   8  51
  1      247.1773140   4  52
  1      247.1781010   9  51
  1      247.1791840  10  50
  1      247.1793398   5  50
  1      247.1797367   9  51
  1      247.1804818  10  51
  1      247.1805628   1  51
  1      250.4926950   7  64
  1      250.4927618   2  66
  1      250.4928165   8  69
  1      250.4928288   1  76
  1      250.4929102   3  57
  1      250.4930088   5  70
  1      250.4930555   6  70
  1      250.4931530   4  66
  1      250.4931685   9  71
* Gp# 1[7,8,1,6] x =     1663, y =    74.83, q = 0.9634 dT[   113,   187,   563] Src Amplitude = 64.0
*        250.4926950   7  64
*        250.4928165   8  69
*        250.4928288   1  76
*        250.4930555   6  70
  1      250.4932780  10  73
  1      250.5058115   7  51
  1      250.5077850   7  50
  1      250.5085717   2  50
  1      250.5094365   8  52
  1      250.5098750   2  51
  1      250.5113295   5  51
  1      250.5122133   4  51
  1      250.5123223   6  50
  1      250.5126258   8  51
  1      250.5129403  10  51
  1      250.5129553   5  51
  1      250.5141028   6  50
  1      250.5145123  10  51
  1      250.5156333   1  50
  1      260.6781638   7  59
  1      260.6782103   2  62
  1      260.6782177   8  64
  1      260.6782255   1  70
  1      260.6783155   3  53
  1      260.6786227   5  64
  1      260.6786255   4  61
  1      260.6786768  10  67
  1      260.6786840   6  65
  1      260.6787883   9  65
* Gp# 1[7,8,3,1,6,10] x =     1701, y =   -29.45, q = 0.9671 dT[   113,   153,   222,   574,   923] Src Amplitude = 59.0
*        260.6781638   7  59
*        260.6782177   8  64
*        260.6783155   3  53
*        260.6782255   1  70
*        260.6786840   6  65
*        260.6786768  10  67
  1      260.6838328   7  50
  1      260.6867055   2  53
  1      260.6893535   8  52
  1      260.6910762   5  51
  1      260.6911382   4  51
  1      260.6923165   6  51
  1      260.6925098   9  51
  1      260.6927108   5  52
  1      260.6932438  10  51
  1      260.6936630   1  51
  1      260.6949445  10  50
  1      260.6949685   1  51
211      271.5009857		Time Mark
130      272.9570420		Acquisition Paused
128      273.4904702		Acquisition Running
  1      273.7691490   1  56
  1      278.3865520   7  73
  1      278.3866557   8  73
  1      278.3868015   2  69
  1      278.3868120   3  60
  1      278.3868695   1  68
  1      278.3871695   5  66
  1      278.3871838   4  63
  1      278.3872108   6  65
  1      278.3872615   9  68
  1      278.3872650  10  68
* Gp# 1[7,2,3,5,6,9] x =     1148, y =   -25.56, q = 0.9711 dT[   225,   229,   618,   766,   973] Src Amplitude = 73.0
*        278.3865520   7  73
*        278.3868015   2  69
*        278.3868120   3  60
*        278.3871695   5  66
*        278.3872108   6  65
*        278.3872615   9  68
  1      278.3920235   7  51
  1      278.3954370   2  52
  1      278.3970780   2  51
  1      278.3988140   8  50
  1      278.3999983   5  51
  1      278.4002367   8  50
  1      278.4008150   4  51
  1      278.4022570   5  50
  1      278.4028283   1  51
  1      278.4047395   1  50
  1      284.2984853   7  75
  1      284.2985888   8  75
  1      284.2987365   2  71
  1      284.2987470   3  62
  1      284.2987530   1  69
  1      284.2990802   5  68
  1      284.2991088   4  66
  1      284.2991165   6  67
  1      284.2991850   9  71
  1      284.2992005  10  70
* Gp# 1[7,2,3,5,6,9] x =     1149, y =   -25.55, q = 0.9714 dT[   224,   230,   618,   765,   973] Src Amplitude = 75.0
*        284.2984853   7  75
*        284.2987365   2  71
*        284.2987470   3  62
*        284.2990802   5  68
*        284.2991165   6  67
*        284.2991850   9  71
  1      284.3072863   7  51
  1      284.3091230   7  50
  1      284.3126130   8  51
  1      284.3146840   6  51
  1      284.3148122   4  51
  1      284.3151445  10  52
  1      284.3161642   6  51
  1      284.3170753   1  52
  1      284.3172467  10  50
  1      287.5354268   7  76
  1      287.5355305   8  76
  1      287.5356750   2  71
  1      287.5356873   3  62
  1      287.5356930   1  71
  1      287.5360140   5  68
  1      287.5360390   4  65
  1      287.5360597   6  67
  1      287.5360980   9  70
  1      287.5361133  10  71
  1      287.5441910   7  51
* Gp# 1[7,2,3,5,6,9] x =     1141, y =   -26.13, q = 0.9722 dT[   225,   232,   623,   767,   970] Src Amplitude = 76.0
*        287.5354268   7  76
*        287.5356750   2  71
*        287.5356873   3  62
*        287.5360140   5  68
*        287.5360597   6  67
*        287.5360980   9  70
  1      287.5485988   8  54
  1      287.5517515   4  51
  1      287.5531037   6  51
  1      287.5540145   1  52
  1      287.5554297   1  51
  1      290.5752642   7  75
  1      290.5753678   8  75
  1      290.5755150   2  71
  1      290.5755270   3  62
  1      290.5755327   1  70
  1      290.5758570   5  68
  1      290.5758963   6  67
  1      290.5758985   4  65
  1      290.5759420   9  70
  1      290.5759795  10  70
* Gp# 1[7,2,3,5,6,9] x =     1145, y =   -26.71, q = 0.9717 dT[   226,   232,   623,   767,   975] Src Amplitude = 75.0
*        290.5752642   7  75
*        290.5755150   2  71
*        290.5755270   3  62
*        290.5758570   5  68
*        290.5758963   6  67
*        290.5759420   9  70
  1      290.5842583   7  51
  1      290.5884385   8  53
  1      290.5897678   6  51
  1      290.5915915   4  50
  1      290.5917795   5  51
  1      290.5928475  10  51
  1      290.5929438   6  51
  1      290.5938547   1  51
  1      290.5952700   1  50
  1      293.7892572   7  76
  1      293.7893610   8  77
  1      293.7894763   2  73
  1      293.7895208   3  64
  1      293.7895440   1  72
  1      293.7898477   5  69
  1      293.7898717   4  68
  1      293.7898900   6  69
  1      293.7899362   9  70
  1      293.7899743  10  72
* Gp# 1[7,3,2,1,5,6,9] x =     1246, y =   -20.13, q = 0.9923 dT[   233,   253,   423,   646,   693,   971] Src Amplitude = 76.0
*        293.7892572   7  76
*        293.7895208   3  64
*        293.7894763   2  73
*        293.7895440   1  72
*        293.7898477   5  69
*        293.7898900   6  69
*        293.7899362   9  70
  1      293.7928798   3  55
  1      293.8015285   7  53
  1      293.8051695   2  52
  1      293.8060555   8  54
  1      293.8066078   2  52
  1      293.8089015   5  52
  1      293.8095140  10  51
  1      293.8096095   4  51
  1      293.8101885   5  52
  1      293.8104128   9  51
  1      293.8108810   4  50
  1      293.8110150   6  51
  1      293.8111348  10  51
  1      293.8111948   1  51
  1      293.8121390   9  52
  1      293.8132612  10  52
  1      293.8141003   1  52
  1      293.8158795   1  50
  1      295.2780277   1  51
211      303.2694390		Time Mark
130      304.9894590		Acquisition Paused
128      305.4928915		Acquisition Running
  1      309.2472815   7  67
  1      309.2473258   8  74
  1      309.2474573   3  59
  1      309.2474818   1  74
  1      309.2475395   2  64
  1      309.2478520   5  63
  1      309.2478655   9  67
* Gp# 1[7,8,3,1] x =     1248, y =     18.6, q = 0.9163 dT[   153,   182,   435] Src Amplitude = 67.0
*        309.2472815   7  67
*        309.2473258   8  74
*        309.2474573   3  59
*        309.2474818   1  74
  1      309.2478658   6  68
  1      309.2479303   4  65
  1      309.2479625  10  69
  1      309.2553388   7  50
  1      309.2568548   7  51
  1      309.2598618   8  52
  1      309.2620680   4  52
  1      309.2625033   5  52
  1      309.2629415   6  51
  1      309.2635520   4  51
  1      309.2636998  10  52
  1      309.2637470   9  52
  1      309.2639300   8  51
  1      309.2649523   4  50
* Gp# 1[4,10,9,8] x =     1058, y =     1611, q = 0.9346 dT[   152,   199,   378] Src Amplitude = 51.0
*        309.2635520   4  51
*        309.2636998  10  52
*        309.2637470   9  52
*        309.2639300   8  51
  1      309.2651900  10  50
  1      309.2659100   1  51
  1      309.2667840  10  50
  1      312.4006392   7  66
  1      312.4007072   8  73
  1      312.4008300   1  75
  1      312.4008392   3  59
  1      312.4009243   2  63
  1      312.4012275   5  63
  1      312.4012470   9  67
* Gp# 1[7,8,3,1] x =     1246, y =    42.11, q = 0.9112 dT[   142,   171,   423] Src Amplitude = 66.0
*        312.4006392   7  66
*        312.4007072   8  73
*        312.4008392   3  59
*        312.4008300   1  75
  1      312.4012475   6  66
  1      312.4013122   4  65
  1      312.4013635  10  67
  1      312.4102358   7  51
  1      312.4132437   8  52
  1      312.4134345   2  50
  1      312.4154495   4  51
  1      312.4160300   6  53
  1      312.4161810   5  51
  1      312.4169217   4  50
  1      312.4174880  10  51
  1      312.4177542   6  51
  1      312.4192915   1  51
  1      315.3020682   7  70
  1      315.3021342   8  79
  1      315.3022505   1  82
  1      315.3022665   3  61
  1      315.3023330   2  67
  1      315.3024265   5  70
  1      315.3024357   6  72
  1      315.3024997   4  68
* Gp# 1[7,8,3,1] x =     1246, y =    8.227, q = 0.9085 dT[   153,   184,   444] Src Amplitude = 70.0
*        315.3020682   7  70
*        315.3021342   8  79
*        315.3022665   3  61
*        315.3022505   1  82
  1      315.3025600  10  72
  1      315.3025887   9  70
  1      315.3054838   3  50
  1      315.3170870   7  50
  1      315.3196713   2  50
  1      315.3210433   8  51
  1      315.3216170   5  50
  1      315.3224168   6  51
  1      315.3235310   5  52
  1      315.3236543   4  51
  1      315.3238725  10  53
  1      315.3252758   1  52
  1      315.3253818  10  53
  1      315.3262315   6  50
  1      318.4984950   7  71
  1      318.4985643   8  80
  1      318.4986818   1  81
  1      318.4986978   3  64
  1      318.4987623   2  68
  1      318.4989120   4  68
* Gp# 1[7,8,3,1] x =     1246, y =    34.93, q = 0.9414 dT[   137,   200,   427] Src Amplitude = 71.0
*        318.4984950   7  71
*        318.4985643   8  80
*        318.4986978   3  64
*        318.4986818   1  81
  1      318.4989180   6  70
  1      318.4990030  10  72
  1      318.4990383   9  72
  1      318.4990712   5  68
  1      318.5052995   3  61
  1      318.5076808   3  52
  1      318.5177225   7  52
  1      318.5199533   7  51
  1      318.5206713   2  52
  1      318.5229953   5  54
  1      318.5236083   8  50
  1      318.5237290   4  50
  1      318.5247367   6  52
* Gp# 1[5,8,4] x =     1661, y =    991.6, q = 0.9161 dT[    50,   171] Src Amplitude = 54.0
*        318.5229953   5  54
*        318.5236083   8  50
*        318.5237290   4  50
  1      318.5249918   5  52
  1      318.5255623   4  51
  1      318.5263535   9  52
  1      318.5266335   1  51
  1      318.5267570   5  51
  1      318.5272233  10  51
  1      322.4360413   7  67
  1      322.4360860   8  72
  1      322.4362030   1  76
  1      322.4362188   3  59
  1      322.4362888   2  62
  1      322.4366050   6  66
* Gp# 1[7,8,3,1] x =     1246, y =    14.44, q = 0.9426 dT[   153,   199,   436] Src Amplitude = 67.0
*        322.4360413   7  67
*        322.4360860   8  72
*        322.4362188   3  59
*        322.4362030   1  76
  1      322.4366073   5  64
  1      322.4366225   9  67
  1      322.4367200   4  64
  1      322.4367530  10  67
  1      322.4440988   7  51
  1      322.4456155   7  50
  1      322.4487890   5  54
  1      322.4488133   2  51
  1      322.4502417   2  50
  1      322.4504607   8  50
  1      322.4508290   4  51
  1      322.4509748   5  50
  1      322.4509885   6  53
  1      322.4523122   4  51
  1      322.4525082   9  51
  1      322.4537545   1  51
211      329.2742470		Time Mark
130      331.2808768		Acquisition Paused
128      331.7418278		Acquisition Running
  1      336.3966595   8  73
  1      336.3966670   7  65
  1      336.3967538   1  73
  1      336.3967902   3  65
  1      336.3969045   2  67
  1      336.3971653   5  63
  1      336.3972075   6  64
  1      336.3972748   4  67
  1      336.3972812   9  66
  1      336.3973100  10  72
  1      336.4044963   7  52
* Gp# 1[7,8,3,2,5,4,10,9] x =     1657, y =    1.583, q = 0.9853 dT[    64,   128,   237,   543,   686,   792,   899] Src Amplitude = 65.0
*        336.3966670   7  65
*        336.3966595   8  73
*        336.3967902   3  65
*        336.3969045   2  67
*        336.3971653   5  63
*        336.3972748   4  67
*        336.3973100  10  72
*        336.3972812   9  66
  1      336.4062420   2  52
  1      336.4084908   2  50
  1      336.4091305   8  51
  1      336.4111038   4  52
  1      336.4112778   5  52
  1      336.4113220  10  53
  1      336.4119227   6  51
  1      336.4126830   9  51
  1      336.4128560  10  51
  1      336.4137593   1  52
  1      336.4138423   5  51
  1      336.4148283   9  50
  1      336.4152848   1  50
  1      339.8417100   8  73
  1      339.8417318   7  66
  1      339.8418193   1  72
  1      339.8418557   3  65
  1      339.8419697   2  68
  1      339.8422300   5  64
  1      339.8422733   6  65
  1      339.8423245   4  69
  1      339.8423470   9  67
* Gp# 1[7,8,3,2,4] x =     1663, y =    31.28, q = 0.9881 dT[    63,   126,   237,   686] Src Amplitude = 66.0
*        339.8417318   7  66
*        339.8417100   8  73
*        339.8418557   3  65
*        339.8419697   2  68
*        339.8423245   4  69
  1      339.8423750  10  70
  1      339.8493905   7  53
  1      339.8514125   7  51
  1      339.8535555   2  52
  1      339.8541505   8  52
  1      339.8546877   6  52
  1      339.8561683   4  53
  1      339.8563272   5  53
  1      339.8569100   2  50
  1      339.8569877   6  52
  1      339.8583208   5  50
  1      339.8585723   4  50
  1      339.8592190  10  50
  1      339.8595455   9  51
  1      339.8603495   1  51
  1      343.1687748   8  74
  1      343.1687970   7  68
  1      343.1688843   1  74
  1      343.1689202   3  67
  1      343.1690347   2  70
  1      343.1692112   4  68
  1      343.1692945   5  65
  1      343.1693105   6  65
  1      343.1693383   9  68
  1      343.1694367  10  74
  1      343.1784770   7  51
* Gp# 1[7,8,3,2,5,4,10,9] x =     1652, y =    5.879, q = 0.9852 dT[    66,   127,   236,   543,   685,   788,   898] Src Amplitude = 68.0
*        343.1687970   7  68
*        343.1687748   8  74
*        343.1689202   3  67
*        343.1690347   2  70
*        343.1692945   5  65
*        343.1692112   4  68
*        343.1694367  10  74
*        343.1693383   9  68
  1      343.1804385   2  52
  1      343.1839748   2  51
  1      343.1843383   4  51
  1      343.1856363   4  51
  1      343.1859677   5  53
  1      343.1866935  10  51
  1      343.1884780   1  51
  1      343.1897280  10  50
  1      343.1902995   1  51
  1      346.4982575   8  74
  1      346.4982793   7  68
  1      346.4983675   1  72
  1      346.4984043   3  67
  1      346.4985180   2  71
  1      346.4987063   4  69
  1      346.4987683   5  66
  1      346.4988065   6  66
  1      346.4988335  10  71
* Gp# 1[7,8,3,2,5,4] x =     1667, y =    15.46, q = 0.9898 dT[    63,   127,   238,   577,   687] Src Amplitude = 68.0
*        346.4982793   7  68
*        346.4982575   8  74
*        346.4984043   3  67
*        346.4985180   2  71
*        346.4987683   5  66
*        346.4987063   4  69
  1      346.4988947   9  68
  1      346.5079533   7  52
  1      346.5100928   2  54
  1      346.5111228   7  50
  1      346.5118860   2  51
  1      346.5123757   8  52
  1      346.5128750   5  54
  1      346.5155037   4  52
  1      346.5159758   9  52
  1      346.5161773  10  51
  1      346.5172625   4  50
  1      346.5177802   5  51
  1      346.5181513  10  50
  1      346.5191597   9  50
  1      346.5192470   6  52
  1      349.6113440   8  74
  1      349.6113658   7  68
  1      349.6114540   1  73
  1      349.6114912   3  68
  1      349.6116048   2  71
  1      349.6118222   4  69
  1      349.6118548   5  67
  1      349.6118935   6  66
  1      349.6119200  10  73
  1      349.6119208   9  69
  1      349.6216230   7  51
* Gp# 1[7,8,3,2,5,4,10] x =     1668, y =    7.261, q = 0.9931 dT[    63,   128,   238,   577,   688,   809] Src Amplitude = 68.0
*        349.6113658   7  68
*        349.6113440   8  74
*        349.6114912   3  68
*        349.6116048   2  71
*        349.6118548   5  67
*        349.6118222   4  69
*        349.6119200  10  73
  1      349.6242092   7  50
  1      349.6253613   2  50
  1      349.6254625   8  52
  1      349.6285900   4  52
  1      349.6290667   9  53
  1      349.6291045  10  52
  1      349.6303490   4  50
  1      349.6308672   5  50
  1      349.6311305   9  50
  1      349.6323025  10  51
  1      349.6323290   6  52
211      355.6701273		Time Mark
130      358.3040315		Acquisition Paused
128      358.6822687		Acquisition Running
  1      362.4362478   8  69
  1      362.4363363   7  65
  1      362.4364250   3  64
  1      362.4364270   1  67
  1      362.4365858   2  67
  1      362.4368370   9  69
  1      362.4368402   5  68
  1      362.4368720   6  65
  1      362.4368958  10  68
  1      362.4369137   4  61
* Gp# 1[8,7,3,2,5,10] x =     2008, y =    10.76, q = 0.9978 dT[    57,   141,   337,   578,   812] Src Amplitude = 69.0
*        362.4362478   8  69
*        362.4363363   7  65
*        362.4364250   3  64
*        362.4365858   2  67
*        362.4368402   5  68
*        362.4368958  10  68
  1      362.4380308   7  54
  1      362.4413798   7  50
  1      362.4426360   7  50
  1      362.4457743   2  50
  1      362.4461250   8  53
  1      362.4470905   6  52
  1      362.4471297   4  52
  1      362.4486118   4  51
  1      362.4487715   5  51
  1      362.4505557   9  51
  1      362.4506842  10  51
  1      362.4508685   5  50
  1      362.4520288   1  51
* Gp# 1[9,10,5] x =     1301, y =     1361, q = 0.9978 dT[   129,   313] Src Amplitude = 51.0
*        362.4505557   9  51
*        362.4506842  10  51
*        362.4508685   5  50
  1      365.1670055   8  73
  1      365.1670453   7  67
  1      365.1671960   1  71
  1      365.1671975   3  68
  1      365.1673555   2  71
  1      365.1674493   4  63
  1      365.1675120  10  71
  1      365.1675343   5  70
  1      365.1675442   6  70
  1      365.1675643   9  73
  1      365.1765117   7  51
* Gp# 1[8,7,3,2,5,4,10] x =     1958, y =   -22.47, q = 0.9897 dT[    56,   141,   336,   578,   670,   812] Src Amplitude = 73.0
*        365.1670055   8  73
*        365.1670453   7  67
*        365.1671975   3  68
*        365.1673555   2  71
*        365.1675343   5  70
*        365.1674493   4  63
*        365.1675120  10  71
  1      365.1788227   7  50
  1      365.1791553   2  53
  1      365.1806568   8  50
  1      365.1810863   2  51
  1      365.1820148   5  52
  1      365.1823900   4  51
  1      365.1828980   8  51
  1      365.1834150   6  51
  1      365.1841637   5  53
* Gp# 1[5,4,8] x =    946.4, y =     1856, q = 1 dT[    58,   566] Src Amplitude = 52.0
*        365.1820148   5  52
*        365.1823900   4  51
*        365.1828980   8  51
  1      365.1845568   1  54
  1      365.1849020  10  51
  1      365.1849413   4  50
  1      365.1868177  10  52
  1      365.1873412   1  51
  1      367.9975480   8  74
  1      367.9975875   7  69
  1      367.9977388   1  70
  1      367.9977410   3  68
  1      367.9978332   2  72
  1      367.9979583   5  68
  1      367.9979920   4  66
* Gp# 1[8,7,3,2,5] x =     2048, y =    26.75, q = 0.981 dT[    57,   144,   384,   574] Src Amplitude = 74.0
*        367.9975480   8  74
*        367.9975875   7  69
*        367.9977410   3  68
*        367.9978332   2  72
*        367.9979583   5  68
  1      367.9980510  10  71
  1      367.9981150   6  73
  1      367.9981310   9  73
  1      368.0093652   7  51
  1      368.0118488   2  52
  1      368.0126600   8  50
  1      368.0138167   6  54
  1      368.0144232   4  51
  1      368.0154642   1  53
  1      368.0160995   4  51
  1      368.0168135   6  50
  1      368.0170177  10  52
  1      368.0171848   5  50
  1      368.0329690   8  51
  1      370.8401687   8  73
  1      370.8402085   7  67
  1      370.8403595   1  69
  1      370.8403613   3  67
  1      370.8405195   2  70
  1      370.8406753  10  70
  1      370.8406820   4  63
* Gp# 1[8,7,3,2,10] x =     2011, y =    16.81, q = 0.9981 dT[    57,   143,   338,   805] Src Amplitude = 73.0
*        370.8401687   8  73
*        370.8402085   7  67
*        370.8403613   3  67
*        370.8405195   2  70
*        370.8406753  10  70
  1      370.8406983   5  68
  1      370.8407353   6  70
  1      370.8407547   9  72
  1      370.8488018   7  52
  1      370.8523187   2  52
  1      370.8542548   2  50
  1      370.8553635   5  51
  1      370.8555533   4  51
  1      370.8560612   8  51
  1      370.8572140   6  52
* Gp# 1[5,4,8] x =     1162, y =     1940, q = 1 dT[   170,   678] Src Amplitude = 51.0
*        370.8553635   5  51
*        370.8555533   4  51
*        370.8560612   8  51
  1      370.8573608   5  51
  1      370.8574028   9  51
  1      370.8578328   1  52
  1      370.8591890  10  51
* Gp# 1[6,5,9] x =     1750, y =     2503, q = 1 dT[    36,    78] Src Amplitude = 52.0
*        370.8572140   6  52
*        370.8573608   5  51
*        370.8574028   9  51
  1      373.7189593   8  74
  1      373.7190475   7  66
  1      373.7191390   3  67
  1      373.7191423   1  68
  1      373.7192993   2  72
  1      373.7194520  10  68
  1      373.7194773   5  69
  1      373.7195175   4  65
* Gp# 1[8,7,3,2,5,10] x =     2011, y =    2.069, q = 0.9964 dT[    55,   143,   343,   606,   797] Src Amplitude = 74.0
*        373.7189593   8  74
*        373.7190475   7  66
*        373.7191390   3  67
*        373.7192993   2  72
*        373.7194773   5  69
*        373.7194520  10  68
  1      373.7195230   6  71
  1      373.7196098   9  70
  1      373.7275588   7  53
  1      373.7292058   7  51
  1      373.7307085   7  50
  1      373.7313480   2  50
  1      373.7332692   2  51
  1      373.7355125   5  51
  1      373.7355583   6  53
  1      373.7361745   9  53
  1      373.7368042  10  51
  1      373.7372292   1  50
  1      373.7385750  10  51
  1      373.7391007   1  50
211      378.9904045		Time Mark
130      380.3966038		Acquisition Paused
128      380.8563208		Acquisition Running
  1      384.6017015   8  75
  1      384.6017940   7  69
  1      384.6018115   1  73
  1      384.6019602   3  66
  1      384.6020077   2  70
  1      384.6020507   6  70
  1      384.6020915   5  69
  1      384.6022015   9  74
  1      384.6022223  10  74
* Gp# 1[8,7,3,2,5,9] x =     2357, y =   -9.897, q = 0.9786 dT[   132,   247,   332,   771,   848] Src Amplitude = 75.0
*        384.6017015   8  75
*        384.6017940   7  69
*        384.6019602   3  66
*        384.6020077   2  70
*        384.6020915   5  69
*        384.6022015   9  74
  1      384.6022807   4  70
  1      384.6125240   7  52
  1      384.6150743   7  52
  1      384.6174545   8  52
  1      384.6190302   8  50
  1      384.6198683   5  52
  1      384.6199405   6  51
  1      384.6210145   4  51
  1      384.6212283   5  50
  1      384.6225778   1  53
  1      384.6228403   9  50
  1      384.6237418  10  51
  1      384.6242408   9  50
  1      388.0305610   8  74
  1      388.0306720   1  72
  1      388.0307232   7  69
  1      388.0308310   3  65
  1      388.0309225   2  69
  1      388.0309225   6  68
  1      388.0309517   5  68
  1      388.0310655   9  72
  1      388.0310860  10  73
* Gp# 1[8,7,3,2,6,5,9] x =     2365, y =   -9.376, q = 0.9776 dT[   132,   248,   334,   607,   778,   850] Src Amplitude = 74.0
*        388.0305610   8  74
*        388.0307232   7  69
*        388.0308310   3  65
*        388.0309225   2  69
*        388.0309225   6  68
*        388.0309517   5  68
*        388.0310655   9  72
  1      388.0311703   4  69
  1      388.0406473   7  50
  1      388.0441863   2  50
  1      388.0459395   8  50
  1      388.0475365   8  50
  1      388.0479057   5  50
  1      388.0496220   6  50
  1      388.0500160  10  51
  1      388.0502535   9  50
  1      388.0512590   1  52
  1      391.4159855   8  74
  1      391.4160968   1  73
  1      391.4161465   7  69
  1      391.4162558   3  66
  1      391.4162938   2  70
  1      391.4163470   6  69
  1      391.4163765   5  68
  1      391.4164902   9  73
  1      391.4165107  10  73
* Gp# 1[8,7,3,2,5,9] x =     2356, y =   -10.48, q = 0.977 dT[   132,   247,   333,   777,   849] Src Amplitude = 74.0
*        391.4159855   8  74
*        391.4161465   7  69
*        391.4162558   3  66
*        391.4162938   2  70
*        391.4163765   5  68
*        391.4164902   9  73
  1      391.4165950   4  70
  1      391.4260715   7  51
  1      391.4296110   2  50
  1      391.4309907   2  50
  1      391.4313643   8  51
  1      391.4326785   5  51
  1      391.4329610   8  51
  1      391.4334462   6  50
  1      391.4349990   9  51
  1      391.4350355   6  51
  1      391.4364855   1  52
  1      391.4368808   9  53
  1      391.4369158  10  50
* Gp# 1[1,9,10] x =     2291, y =     1340, q = 0.977 dT[   196,   227] Src Amplitude = 52.0
*        391.4364855   1  52
*        391.4368808   9  53
*        391.4369158  10  50
  1      394.8583043   8  76
  1      394.8583905   7  71
  1      394.8584193   1  75
  1      394.8585665   3  67
  1      394.8586165   2  71
  1      394.8586553   6  71
  1      394.8586957   5  71
  1      394.8588092   9  75
* Gp# 1[8,7,3,2,5] x =     2329, y =   -16.31, q = 0.9597 dT[   132,   247,   332,   777] Src Amplitude = 76.0
*        394.8583043   8  76
*        394.8583905   7  71
*        394.8585665   3  67
*        394.8586165   2  71
*        394.8586957   5  71
  1      394.8588297  10  75
  1      394.8588673   4  71
  1      394.8608255   3  51
  1      394.8700842   7  53
  1      394.8731158   7  51
  1      394.8761965   8  52
  1      394.8770700   2  50
  1      394.8773535   6  53
  1      394.8778203   4  51
  1      394.8778362   5  51
  1      394.8784185   8  51
  1      394.8786700   9  55
* Gp# 1[4,5,8] x =    821.8, y =     1999, q = 1 dT[     5,   591] Src Amplitude = 51.0
*        394.8778203   4  51
*        394.8778362   5  51
*        394.8784185   8  51
  1      394.8805342  10  51
  1      394.8814865   9  50
  1      394.8815020   1  52
  1      394.8817907   6  50
  1      394.8829585   1  50
  1      394.8829973  10  51
  1      394.8862030   1  51
  1      398.1127560   8  69
  1      398.1128620   1  66
  1      398.1129105   7  63
  1      398.1130182   3  61
  1      398.1131092   2  65
  1      398.1132958   5  62
  1      398.1133415   6  64
  1      398.1133468  10  69
* Gp# 1[8,7,3,2,6,5] x =     2351, y =   -9.891, q = 0.9642 dT[   128,   247,   333,   602,   777] Src Amplitude = 69.0
*        398.1127560   8  69
*        398.1129105   7  63
*        398.1130182   3  61
*        398.1131092   2  65
*        398.1133415   6  64
*        398.1132958   5  62
  1      398.1134310   9  68
  1      398.1135433   4  64
  1      398.1146248   7  55
  1      398.1184215   2  52
  1      398.1197168   7  50
  1      398.1219770   8  51
  1      398.1231783   6  51
  1      398.1243335   5  50
  1      398.1248020   6  50
  1      398.1253205   9  51
  1      398.1262228   1  52
  1      398.1266595  10  52
211      402.8546620		Time Mark
130      404.4169407		Acquisition Paused
128      404.8147548		Acquisition Running
130      412.1588258		Acquisition Paused
